id_spatial,community_board,borough,name,overall_pop,race_white,race_black,race_asian,race_latino,race_other,age0to17,age18to24,age25to44,age45to64,age65plus,on_time_hs_grad,not_complete_hs,hs_some_college,college_higher,poverty,rent_burden,obesity,hypertension,life_expectancy,self_rep_health,boro,garden_name,address,size,latitude,longitude,avg_org_value,avg_rev_value,avg_tot_appropriated
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Garden of Angels,978 Greene Avenue,0.057,40.690966,-73.928771,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Garden of Hope,392 Hancock Street,0.046,40.683685,-73.939967,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Greene Avenue United Neighbors Association,490 Greene Avenue,0.046,40.688329,-73.951722,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Halsey Ralph and Howard Garden,774 Halsey St.,NA,40.684918,-73.922702,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Hancock T & T Block Association,322-324 Hancock Street,0.081,40.683344,-73.942924,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Hart Street Community Garden,169-171 Hart Street,0.092,40.693662,-73.94457,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Hart to Hart,104-108 Hart Street,0.332,40.693312,-73.947474,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Hattie Carthan Community Garden,654 Lafayette Avenue/363-365 Clifton Place,0.117,NA,NA,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Jane Bailey Memorial Garden,327-329 Greene Avenue,0.094,40.687596,-73.958223,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,John the Baptist Community Center Inc.,10 Stuyvesant Avenue,0.076,40.696355,-73.93473,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Kosciusko St. Comm. Pk./Learning Center,385-389 Kosciusko Street,0.185,40.692034,-73.93917,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Lefferts Place Block Association,162 Lefferts Place,0.068,40.6806,-73.957474,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Madison Community GreenThumb Garden,894 Madison Street,0.057,40.687995,-73.922006,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Madison Street Block Association,88-90 Madison Street,0.039,40.684145,-73.955485,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Mt. Lebanon Baptist Church,354 Stuyvesant Avenue.,NA,40.682591,-73.931996,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,New Age Pride (Victory Garden's Group),953 Gates Avenue,0.057,40.688836,-73.92789,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,New Harvest (Vrn/Mrcy/Tmpks B.A.),"125,123,121 Vernon Avenue",0.138,NA,NA,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Patchen Avenue United Block Association,49 Patchen Avenue,0.055,40.690708,-73.927603,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Patrick Van Doren Pocket Park,123 Malcolm X Avenue,0.039,NA,NA,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Plenty: Food For All,Hunterfly Place and Atlantic Avenue,0.062,NA,NA,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Red Gate Garden,604 Marcy Avenue,0.086,40.693796,-73.948905,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Seasons of Vision,9-11 Rochester Avenue,0.083,40.678834,-73.927378,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Shiloh Garden Inc.,323-325 Monroe Street,0.074,40.686076,-73.945381,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Spencer Street Community Garden,230A Spencer Street,0.043,40.691602,-73.954593,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Stars of Hope Community Garden,213 Madison Street,0.033,40.684681,-73.950996,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Sumpter Community Garden,182 Sumpter Street,0.057,40.680246,-73.917693,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Target (Brooklyn) Community Garden (Bedford Avenue Block Association Garden),931-933 Bedford Avenue,0.092,40.692061,-73.955631,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Tranquility Farm,267 Throop Ave.,NA,40.694666,-73.943253,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,United Herkimer Garden Club,97 Herkimer Street,0.055,40.679691,-73.950448,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Van Buren Street Garden,49 Van Buren Street,NA,40.690036,-73.943557,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Vernon (Throop Avenue Block Assoc.),253 Throop Avenue,0.039,40.695179,-73.943354,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Vernon New Harvest,42-48 Vernon Avenue,0.165,40.694461,-73.950534,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Vernon T&T Block Assoc.,200 Vernon Ave.,0.046,40.695196,-73.944122,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Victory Gardens Group,953 Gates Avenue,0.152,40.688836,-73.92789,795790.75,771637.1694915254,210000
303,B03,Brooklyn,Bedford Stuyvesant,152403,11,64,3,20,2,24,10,33,22,11,70,21,43,35,23,53,29,34,76.8,76,B,Welcome Home Garden,681 Halsey Street,0.059,40.684676,-73.924963,795790.75,771637.1694915254,210000
304,B04,Brooklyn,Bushwick,112388,9,20,5,65,1,24,12,35,20,9,70,35,37,29,25,55,26,26,80.4,71,B,Aberdeen Street II Garden Projects,Aberdeen Street,0.253,NA,NA,556648.9047619047,601285.6031746032,326250
304,B04,Brooklyn,Bushwick,112388,9,20,5,65,1,24,12,35,20,9,70,35,37,29,25,55,26,26,80.4,71,B,Concerned Citizens of Grove Street,72-74 Grove Street,0.11,40.692238,-73.92181,556648.9047619047,601285.6031746032,326250
304,B04,Brooklyn,Bushwick,112388,9,20,5,65,1,24,12,35,20,9,70,35,37,29,25,55,26,26,80.4,71,B,Contented Hart Garden,1475 Bushwick Avenue,0.057,40.683411,-73.907424,556648.9047619047,601285.6031746032,326250
304,B04,Brooklyn,Bushwick,112388,9,20,5,65,1,24,12,35,20,9,70,35,37,29,25,55,26,26,80.4,71,B,Cooper Street Block Buster Block Association.,41 Cooper Street,0.16,40.684528,-73.910541,556648.9047619047,601285.6031746032,326250
304,B04,Brooklyn,Bushwick,112388,9,20,5,65,1,24,12,35,20,9,70,35,37,29,25,55,26,26,80.4,71,B,Cooper Street Gardeners,34 Cooper Street,0.078,40.684311,-73.910725,556648.9047619047,601285.6031746032,326250
304,B04,Brooklyn,Bushwick,112388,9,20,5,65,1,24,12,35,20,9,70,35,37,29,25,55,26,26,80.4,71,B,Decatur Street Community Garden,1052 Decatur Street,0.057,40.685985,-73.910265,556648.9047619047,601285.6031746032,326250
304,B04,Brooklyn,Bushwick,112388,9,20,5,65,1,24,12,35,20,9,70,35,37,29,25,55,26,26,80.4,71,B,Goodwin Gardens,46 - 62 Goodwin St.,0.348,NA,NA,556648.9047619047,601285.6031746032,326250
304,B04,Brooklyn,Bushwick,112388,9,20,5,65,1,24,12,35,20,9,70,35,37,29,25,55,26,26,80.4,71,B,Granite Street Block Association,28-32 Granite Street,0.172,40.682511,-73.907811,556648.9047619047,601285.6031746032,326250
304,B04,Brooklyn,Bushwick,112388,9,20,5,65,1,24,12,35,20,9,70,35,37,29,25,55,26,26,80.4,71,B,La Finea,1036 Flushing Avenue,NA,40.704359,-73.929634,556648.9047619047,601285.6031746032,326250
304,B04,Brooklyn,Bushwick,112388,9,20,5,65,1,24,12,35,20,9,70,35,37,29,25,55,26,26,80.4,71,B,Linden-Bushwick Garden,113 Linden Street,0.244,40.693162,-73.919649,556648.9047619047,601285.6031746032,326250
304,B04,Brooklyn,Bushwick,112388,9,20,5,65,1,24,12,35,20,9,70,35,37,29,25,55,26,26,80.4,71,B,Madison Square Garden,1262-1264 Madison Street,0.165,40.694952,-73.913174,556648.9047619047,601285.6031746032,326250
304,B04,Brooklyn,Bushwick,112388,9,20,5,65,1,24,12,35,20,9,70,35,37,29,25,55,26,26,80.4,71,B,Madison Street Association,974 Madison Street,0.041,40.688959,-73.919063,556648.9047619047,601285.6031746032,326250
304,B04,Brooklyn,Bushwick,112388,9,20,5,65,1,24,12,35,20,9,70,35,37,29,25,55,26,26,80.4,71,B,People's Garden (Youth City Little League),1237-1241 Broadway,0.172,40.691653,-73.925825,556648.9047619047,601285.6031746032,326250
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,400 Montauk Avenue Block Association. (Ismael Vega y Amigos),New Lots Avenue,0.091,NA,NA,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Atkins Gardeners,213 Atkins Avenue,0.068,40.673772,-73.878795,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Big Red Garden,436 Van Siclen Avenue,0.043,40.669128,-73.889416,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,C.A.U.S.A. Festival Garden,790 Blake Avenue,0.168,40.668623,-73.889471,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Clara's Garden,573-579 Glenmore Avenue,0.043,40.674214,-73.889148,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Cleveland Street Vegetable Garden,433-435 Cleveland Street,0.057,40.674162,-73.884339,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Concerned Residents of Barbey Street,606 Glenmore Avenue,0.057,40.674396,-73.887803,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Concerned Residents of Montauk Avenue,214 Montauk Avenue,0.091,40.673887,-73.87789,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Crystal Street Block Association Community Garden,Crystal Street,0.344,NA,NA,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,East End Community Garden,530-2 Glenmore Avenue / 260 Van Siclen Avenue,0.161,NA,NA,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Elton Street Block Association,585 Elton Street,0.097,40.668638,-73.882081,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Essex Street Community Fulton Street Garden (Fulton Street Community Garden),3030 Fulton Street,0.074,40.680441,-73.883066,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Euclid 500 Block Association.,532 Euclid Avenue,0.181,40.673943,-73.871567,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Euclid Pine Block Association,NA,0.071,NA,NA,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Family Community Garden - Brooklyn,793 Cleveland Street,0.275,40.665184000000004,-73.881518,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,First Temple of David,494 Bradford Street,0.062,40.666585,-73.890635,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Floral Vineyard,2379-2385 Pitkin Avenue,0.107,40.673578,-73.884567,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Genesis Homes Garden,298-304 Snediker Avenue,0.054,40.667834,-73.900611,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Georgia Avenue Community Garden,328 New Lots Avenue,0.036,40.661178,-73.894558,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Glenmore Hendrix Block Assoc.,555 Glenmore Avenue,0.032,40.674105,-73.88988,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Good Shepherd's Community Group,555-557 Shepherd Avenue,0.114,40.670738,-73.879951,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Green Gems,947-953 Glenmore Avenue,0.494,40.676272,-73.875077,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Gregory's Garden (P.S. 158 Memorial Garden),"444,448 Warwick Avenue",0.057,NA,NA,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Hands & Heart (New Lots Urban Farm),New Lots Avenue,NA,NA,NA,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Hendrix Street Community Garden (Block Association of Hendrix Street),532 Hendrix Street,0.023,40.668485,-73.888314,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Herbal Garden of East New York,582 - 590 Glenmore Avenue,0.23,40.674263,-73.888701,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Highland Park Children's Garden,Jamaica Avenue,0.41,NA,NA,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,I.S. 311 - The Essence School,"800 Van Siclen Avenue, Brooklyn, NY 11207",NA,40.66011,-73.885387,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Jerome Gardens,447 Jerome Street,0.036,40.670461,-73.886004,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Jerry and the Senior Gents of E.N.Y.,349 Schenck Avenue,0.057,40.672292,-73.888329,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Jordan Magic Garden - DPR,Belmont Ave & Van Siclen Ave,0.115,NA,NA,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Manleys Place,2539 Pitkin Avenue,0.28,40.674461,-73.878498,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Nehemiah Ten GreenThumb Block Association,565 Barbey Street,0.275,40.668571,-73.886439,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,New Vision Garden,590-594 Schenck Avenue.,0.321,40.666227,-73.886797,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Oriental Garden,369-371 Barbey Street & 326-328 Jerome St,0.188,40.673773,-73.887768,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,P.S. 149 - Artsy Bloom Community Garden,365-67 Wyona Street,0.057,40.669564,-73.892328,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,P.S. 4 at P.S. 843,530 Stanley Avenue,0.023,40.657212,-73.888852,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,P.S. 4K - Paradise Garden,676-696 Glenmore Avenue,0.3,40.674778,-73.885228,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,P.S. 53,522 Bradford Street,0.062,40.666063,-73.890503,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Pagans Garden (Linwood Street Block Association),992 Sutter Avenue,0.034,40.671292,-73.882217,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Poppa & Momma Jones Historical Garden,337 Van Siclen Avenue,0.138,40.671728,-73.890057,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Prophecy Garden Church of God of Prophecy,43-69 Malta Street,0.505,40.659475,-73.895603,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Sheffield South Block Association,673 Sheffield Avenue,0.087,40.660557,-73.893175,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Shield of Faith,79-85 Montauk Street,0.172,NA,NA,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,St. John Cantius Parish,476-484 New Jersey Avenue,0.183,40.667535,-73.893737,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Success Garden,461 Williams Avenue,0.918,40.664659,-73.897865,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Thomas Jefferson High School,642-648 Blake Avenue,0.036,40.667777,-73.895164,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,TLC Sculpture Park,271 Glenmore Avenue,0.172,40.672509,-73.900636,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,"Triple R/Relaxation, Reflection, Revenue (Victoria Garden)",613 Hendrix Street,NA,40.666544,-73.887795,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,United Community Centers Site I,285 - 303 New Lots Avenue,0.546,40.660713,-73.895655,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Upon This Rock Community Garden,2556 Pitkin Avenue.,0.081,40.674543,-73.877838,427860.47524752474,719763.7425742574,NA
305,B05,Brooklyn,East New York and Starrett City,181300,3,52,7,37,2,27,10,28,24,12,68,23,56,21,30,52,35,34,78.6,70,B,Williams Avenue Community Garden (formerly Shaw Block Association),88 Williams Avenuenue,0.126,NA,NA,427860.47524752474,719763.7425742574,NA
306,B06,Brooklyn,Park Slope and Carroll Gardens,109351,63,10,6,17,4,18,5,46,20,10,77,9,17,74,10,37,15,22,81.4,88,B,Amazing Garden,261-265 Columbia Street,0.103,40.683251,-74.003548,1500580.4378378377,1465623.8513513512,182450
306,B06,Brooklyn,Park Slope and Carroll Gardens,109351,63,10,6,17,4,18,5,46,20,10,77,9,17,74,10,37,15,22,81.4,88,B,Backyard Garden,61-73 Hamilton Avenue,0.225,40.682842,-74.006259,1500580.4378378377,1465623.8513513512,182450
306,B06,Brooklyn,Park Slope and Carroll Gardens,109351,63,10,6,17,4,18,5,46,20,10,77,9,17,74,10,37,15,22,81.4,88,B,Carroll Street Community Garden (Our Lady of Peace Church or Gil Hodges Garden),534 Carroll Street,0.069,40.676396,-73.984555,1500580.4378378377,1465623.8513513512,182450
306,B06,Brooklyn,Park Slope and Carroll Gardens,109351,63,10,6,17,4,18,5,46,20,10,77,9,17,74,10,37,15,22,81.4,88,B,East 4th St. Com. Gar.(Windsor Terrace Kensington Veterans Mem.),171 E 4th Street,0.057,40.648198,-73.977358,1500580.4378378377,1465623.8513513512,182450
306,B06,Brooklyn,Park Slope and Carroll Gardens,109351,63,10,6,17,4,18,5,46,20,10,77,9,17,74,10,37,15,22,81.4,88,B,Garden of Union (Annie's Garden),"634-36, 640 Union Street",0.203,NA,NA,1500580.4378378377,1465623.8513513512,182450
306,B06,Brooklyn,Park Slope and Carroll Gardens,109351,63,10,6,17,4,18,5,46,20,10,77,9,17,74,10,37,15,22,81.4,88,B,Green Space @ President Street,222 5th Avenue,0.045,40.676008,-73.980745,1500580.4378378377,1465623.8513513512,182450
306,B06,Brooklyn,Park Slope and Carroll Gardens,109351,63,10,6,17,4,18,5,46,20,10,77,9,17,74,10,37,15,22,81.4,88,B,Human Compass Community  Garden Inc.,207-209 Columbia Street,0.073,40.684958,-74.002726,1500580.4378378377,1465623.8513513512,182450
306,B06,Brooklyn,Park Slope and Carroll Gardens,109351,63,10,6,17,4,18,5,46,20,10,77,9,17,74,10,37,15,22,81.4,88,B,John Jay High School,"237 7th Avenue.  Brooklyn, NY 11215",0.689,40.669629,-73.979287,1500580.4378378377,1465623.8513513512,182450
